drzava,leto,ime,N1,N2,N3,N4,N5,N6,empty,skupaj,absolutno_mesto,relativno_mesto,nagrada,spol
TJK,2012,Muhammadfiruz Hasanov,7,1,0,1,4,0,,13,277,49.45,Honourable mention,moški
TJK,2012,Musokhon Muqayumkhonov,7,0,0,1,0,0,,8,398,27.29,Honourable mention,moški
TJK,2012,Sadi Okilnazarzoda,7,7,0,1,3,0,,18,163,70.33,Bronze medal,moški
TJK,2012,Shodavlat Saidmukhammadi,7,7,0,1,2,0,,17,182,66.85,Bronze medal,moški
TJK,2012,Shakhzodshokhi Shamsiddin,7,0,0,2,7,0,,16,204,62.82,Bronze medal,moški
TJK,2011,Khusravi Elmurod,7,0,1,1,2,1,,12,320,43.24,Honourable mention,moški
TJK,2011,Komron Giesiev,7,0,1,0,2,0,,10,356,36.83,Honourable mention,moški
TJK,2011,Muhammadfiruz Hasanov,7,0,0,7,7,1,,22,113,80.07,Silver medal,moški
TJK,2011,Musokhon Muqayumkhonov,4,0,0,0,2,0,,6,428,24.02,,moški
TJK,2011,Sadi Okilnazarzoda,4,0,0,0,4,1,,9,378,32.92,,moški
TJK,2011,Shodavlat Saidmukhammadi,6,0,1,1,0,1,,9,378,32.92,,moški
TJK,2010,Khusravi Elmurod,4,0,0,7,0,0,,11,351,32.82,Honourable mention,moški
TJK,2010,Komron Giesiev,4,0,0,7,0,0,,11,351,32.82,Honourable mention,moški
TJK,2010,Muhammadfiruz Hasanov,2,1,0,7,0,0,,10,366,29.94,Honourable mention,moški
TJK,2010,Olimjon Pirahmad,7,7,0,7,0,0,,21,106,79.85,Silver medal,moški
TJK,2010,Shohin Sadullozoda,4,1,0,7,0,0,,12,337,35.51,Honourable mention,moški
TJK,2010,Dzhakhongir Sharipov,0,1,0,7,0,0,,8,401,23.22,Honourable mention,moški
TJK,2009,Khusravi Elmurod,1,0,0,3,0,0,,4,444,21.45,,moški
TJK,2009,Komron Giesiev,2,7,0,5,0,0,,14,264,53.37,Bronze medal,moški
TJK,2009,Inomzhon Mirzaev,7,7,1,5,4,0,,24,130,77.13,Silver medal,moški
TJK,2009,Olimjon Pirahmad,1,3,0,6,0,0,,10,335,40.78,,moški
TJK,2009,Shohin Sadullozoda,0,6,0,5,0,0,,11,314,44.5,,moški
TJK,2009,Muhamadjon Shoev,7,7,0,5,0,0,,19,198,65.07,Bronze medal,moški
TJK,2008,Akbarshoh Fayzulloev,5,7,0,4,0,0,,16,212,60.49,Bronze medal,moški
TJK,2008,Igor Korobeynikov,7,1,0,1,0,0,,9,346,35.39,Honourable mention,moški
TJK,2008,Inomzhon Mirzaev,5,1,0,7,0,0,,13,284,47.0,Honourable mention,moški
TJK,2008,Olimjon Pirahmad,5,0,0,0,0,0,,5,424,20.79,,moški
TJK,2008,Tokhir Saidzoda,5,0,0,4,0,0,,9,346,35.39,,moški
TJK,2008,Muhamadjon Shoev,7,1,0,0,0,0,,8,368,31.27,Honourable mention,moški
TJK,2007,Akbarshoh Fayzulloev,0,7,0,7,3,0,,17,161,69.17,Bronze medal,moški
TJK,2007,Muhammadsarvar Fayzullozoda,0,0,0,1,0,0,,1,482,7.32,,moški
TJK,2007,Igor Korobeynikov,0,0,0,1,1,0,,2,464,10.79,,moški
TJK,2007,Inomzhon Mirzaev,3,0,0,7,0,0,,10,322,38.15,Honourable mention,moški
TJK,2007,Farhod Sharipov,0,0,0,0,0,0,,0,506,2.7,,moški
TJK,2007,Muhamadjon Shoev,0,0,0,7,0,0,,7,402,22.74,Honourable mention,moški
TJK,2006,Akbarshoh Fayzulloev,0,0,0,7,0,0,,7,408,18.11,Honourable mention,moški
TJK,2006,Muhammadsarvar Fayzullozoda,0,0,0,1,0,0,,1,475,4.63,,moški
TJK,2006,Davron Latipov,7,0,0,6,0,0,,13,291,41.65,Honourable mention,moški
TJK,2006,Ravshan Mamatkarimov,2,0,0,0,0,0,,2,459,7.85,,moški
TJK,2006,Abdurashid Vakhobov,7,0,0,4,0,0,,11,319,36.02,Honourable mention,moški
TJK,2006,Bekhruz Zamonov,0,0,0,1,0,0,,1,475,4.63,,moški
TJK,2005,Davron Latipov,0,0,0,1,0,0,,1,445,13.28,,moški
TJK,2005,Olim Negmatov,0,0,0,0,2,0,,2,396,22.85,,moški
TJK,2005,Abdurashid Vakhobov,0,0,0,0,0,0,,0,486,5.27,,moški
TZA,2020,Mvano Cabangoh,1,0,1,0,0,0,,2,521,15.45,,moški
TZA,2020,Jagan Mahadevan Koipallil,0,0,1,0,0,0,,1,532,13.66,,moški
TZA,2020,Margreth Joseph Mirola,0,0,0,0,0,0,,0,560,9.11,,ženska
TZA,2020,Terence Teri,1,7,0,3,0,0,,11,371,39.84,Honourable mention,moški
TZA,2019,Aiman Ally Abdallah,0,0,0,0,0,0,,0,573,7.74,,moški
TZA,2019,Collins Evans,0,0,0,0,0,0,,0,573,7.74,,moški
TZA,2019,Ahmed Shaaban Kayungilo,0,0,0,0,0,0,,0,573,7.74,,moški
TZA,2019,Terence Teri,1,0,0,1,0,0,,2,523,15.81,,moški
TZA,2019,Mir Baqirhassan Virani,0,0,0,0,0,0,,0,573,7.74,,moški
TZA,2019,Yusuf Yildirim,1,0,0,0,0,0,,1,540,13.06,,moški
TZA,2018,Mvano Cabangoh,1,0,0,0,0,0,,1,538,9.44,,moški
TZA,2018,Ahmed Shaaban Kayungilo,0,0,0,0,0,0,,0,565,4.89,,moški
TZA,2018,Tumaini Sakaza,0,0,0,0,0,0,,0,565,4.89,,moški
TZA,2017,Mvano Cabangoh,1,0,0,1,0,0,,2,567,7.82,,moški
TZA,2017,Manu Koipallil,3,0,0,0,0,0,,3,559,9.12,,moški
TZA,2016,Bilal Ayoub Mrisho,1,0,0,0,0,0,,1,539,10.48,,moški
TZA,2016,Awadhi Miraji Simba,2,0,0,0,0,0,,2,515,14.48,,moški
TZA,2015,Abdulrazaq Yusuf Abdallah,0,0,0,0,0,0,,0,553,4.17,,moški
TZA,2015,Bilal Ayoub Mrisho,0,0,0,0,0,0,,0,553,4.17,,moški
TZA,2015,Awadhi Miraji Simba,0,0,0,0,0,0,,0,553,4.17,,moški
TZA,2014,Mahmudu Dadi Bakili,0,0,0,1,0,0,,1,507,9.48,,moški
TZA,2014,Hashim Jamhuri Hashim,0,0,0,1,0,0,,1,507,9.48,,moški
TZA,2014,Mateso Mohamedi Lutengwe,0,0,0,0,0,0,,0,544,2.86,,moški
THA,2021,Nithid Anchaleenukoon,7,0,2,7,7,0,,23,53,91.59,Silver medal,moški
THA,2021,Prompt Kerdphoksup,7,0,0,7,7,1,,22,63,89.97,Silver medal,moški
THA,2021,Vorapas Meejitpaisarn,7,1,0,7,0,0,,15,180,71.04,Bronze medal,moški
THA,2021,Vasawat Rawangwong,7,0,1,7,7,0,,22,63,89.97,Silver medal,moški
THA,2021,Pipitchaya Sridam,7,0,1,7,7,2,,24,48,92.39,Gold medal,moški
THA,2021,Sarunyu Thongjarast,7,0,1,7,0,0,,15,180,71.04,Bronze medal,moški
THA,2020,Nithid Anchaleenukoon,7,7,0,7,1,0,,22,181,70.73,Bronze medal,moški
THA,2020,Prompt Kerdphoksup,7,7,1,7,7,1,,30,50,92.03,Silver medal,moški
THA,2020,Gongphop Piyakamalanon,7,7,0,7,7,0,,28,86,86.18,Silver medal,moški
THA,2020,Pitchayut Saengrungkongka,7,2,7,7,7,1,,31,43,93.17,Gold medal,moški
THA,2020,Paramuth Samuthrsindh,7,7,7,7,7,0,,35,19,97.07,Gold medal,moški
THA,2020,Natanon Therdpraisan,7,7,0,7,7,0,,28,86,86.18,Silver medal,moški
THA,2019,Jirayus Jinapong,7,7,0,7,7,7,,35,18,97.26,Gold medal,moški
THA,2019,Papon Lapate,7,7,5,7,5,0,,31,48,92.42,Gold medal,moški
THA,2019,Pitchayut Saengrungkongka,7,6,0,7,7,7,,34,28,95.65,Gold medal,moški
THA,2019,Paramuth Samuthrsindh,7,1,0,7,7,7,,29,55,91.29,Silver medal,moški
THA,2019,Thana Somsirivattana,7,7,0,7,7,0,,28,65,89.68,Silver medal,moški
THA,2019,Natanon Therdpraisan,7,7,0,7,7,0,,28,65,89.68,Silver medal,moški
THA,2018,Siwakorn Fuangkawinsombut,7,7,0,7,7,3,,31,34,94.44,Gold medal,moški
THA,2018,Jirayus Jinapong,7,7,0,7,7,2,,30,49,91.91,Silver medal,moški
THA,2018,Papon Lapate,7,7,0,7,7,7,,35,12,98.15,Gold medal,moški
THA,2018,Thana Somsirivattana,7,3,0,7,7,1,,25,131,78.08,Silver medal,moški
THA,2018,Chatchanun Suriyaammaranon,7,7,0,7,7,0,,28,87,85.5,Silver medal,ženska
THA,2018,Yolrada Yongpisanpob,7,7,3,7,7,3,,34,19,96.96,Gold medal,ženska
THA,2017,Nathanon Akkaraphab,7,4,0,7,0,0,,18,139,77.52,Bronze medal,moški
THA,2017,Krit Boonsiriseth,7,7,0,7,7,0,,28,14,97.88,Gold medal,moški
THA,2017,Siwakorn Fuangkawinsombut,7,4,0,7,0,0,,18,139,77.52,Bronze medal,moški
THA,2017,Pasit Jindanuwat,7,7,0,7,7,0,,28,14,97.88,Gold medal,moški
THA,2017,Nattakorn Kittisut,7,7,0,7,3,1,,25,36,94.3,Gold medal,moški
THA,2017,Treetased Vividhwara,6,1,0,7,0,0,,14,342,44.46,Honourable mention,moški
THA,2016,Krit Boonsiriseth,7,7,0,7,7,7,,35,12,98.17,Gold medal,moški
THA,2016,Chesphongphach Buranasilp,7,0,0,7,3,6,,23,114,81.2,Silver medal,moški
THA,2016,Suchakree Chueluecha,7,1,0,7,2,0,,17,224,62.9,Bronze medal,moški
THA,2016,Sivakorn Sanguanmoo,7,7,0,7,7,0,,28,45,92.68,Silver medal,moški
THA,2016,Pachara Sawettamalya,7,2,0,7,7,7,,30,35,94.34,Gold medal,moški
THA,2016,Treetased Vividhwara,7,1,0,7,0,0,,15,281,53.41,Honourable mention,moški
THA,2015,Wichaphon Akarasereenont,7,7,0,7,7,0,,28,26,95.66,Gold medal,moški
THA,2015,Thatchanok Khampitak,7,2,0,7,1,0,,17,160,72.4,Bronze medal,moški
THA,2015,Thee Ngamsangrat,7,1,0,7,7,0,,22,76,86.98,Silver medal,moški
THA,2015,Sivakorn Sanguanmoo,7,2,0,7,3,0,,19,118,79.69,Silver medal,moški
THA,2015,Pachara Sawettamalya,7,2,0,7,3,0,,19,118,79.69,Silver medal,moški
THA,2015,Suchan Vivatsethachai,7,7,1,7,7,0,,29,19,96.88,Gold medal,moški
THA,2014,Kritkorn Karntikoon,7,7,4,7,2,0,,27,69,87.84,Silver medal,moški
THA,2014,Tanat Komolsiripakdi,7,0,0,7,2,0,,16,267,52.42,Bronze medal,moški
THA,2014,Thee Ngamsangrat,7,5,1,7,1,0,,21,163,71.02,Bronze medal,moški
THA,2014,Sivakorn Sanguanmoo,7,5,0,7,1,2,,22,124,78.0,Silver medal,moški
THA,2014,Suchan Vivatsethachai,7,7,0,7,1,0,,22,124,78.0,Silver medal,moški
THA,2014,Phusit Wattanawongwibul,7,7,0,7,2,0,,23,109,80.68,Silver medal,moški
THA,2013,Kritkorn Karntikoon,7,5,0,7,7,2,,28,61,88.59,Silver medal,moški
THA,2013,Tanat Komolsiripakdi,6,0,0,7,7,0,,20,180,65.97,Bronze medal,moški
THA,2013,Weerachai Neeranartvong,7,4,1,7,7,0,,26,110,79.28,Silver medal,moški
THA,2013,Nipun Pitimanaaree,7,7,3,7,7,0,,31,34,93.73,Gold medal,moški
THA,2013,Suchan Vivatsethachai,7,7,0,7,7,0,,28,61,88.59,Silver medal,moški
THA,2013,Phusit Wattanawongwibul,7,7,0,7,7,0,,28,61,88.59,Silver medal,moški
THA,2012,Jirawat Anunrojwong,7,7,0,7,7,0,,28,33,94.14,Gold medal,moški
THA,2012,Nipith Charoenngam,7,7,1,4,6,0,,25,64,88.46,Silver medal,moški
THA,2012,Pakawut Jiradilok,7,7,0,7,7,0,,28,33,94.14,Gold medal,moški
THA,2012,Weerachai Neeranartvong,7,7,0,7,0,0,,21,112,79.67,Silver medal,moški
THA,2012,Nipun Pitimanaaree,7,7,3,7,7,2,,33,17,97.07,Gold medal,moški
THA,2012,Nat Sothanaphan,7,7,0,7,3,0,,24,72,87.0,Silver medal,moški
THA,2011,Theerawat Bhudisaksang,4,0,0,7,7,1,,19,186,67.08,Bronze medal,moški
THA,2011,Nipith Charoenngam,7,1,2,7,7,1,,25,66,88.43,Silver medal,moški
THA,2011,Pakawut Jiradilok,7,1,1,7,7,0,,23,83,85.41,Silver medal,moški
THA,2011,Thanard Kurutach,7,1,7,7,7,0,,29,25,95.73,Gold medal,moški
THA,2011,Nipun Pitimanaaree,7,7,7,7,7,0,,35,6,99.11,Gold medal,moški
THA,2011,Wijit Yangjit,7,1,6,7,7,1,,29,25,95.73,Gold medal,moški
THA,2010,Pongpak Bhumiwat,7,7,2,7,2,0,,25,53,90.02,Silver medal,moški
THA,2010,Pakawut Jiradilok,7,7,1,7,0,0,,22,76,85.6,Silver medal,moški
THA,2010,Supanat Kamtue,7,7,4,7,0,1,,26,48,90.98,Silver medal,moški
THA,2010,Thanard Kurutach,7,7,1,7,1,0,,23,64,87.91,Silver medal,moški
THA,2010,Nipun Pitimanaaree,7,7,7,7,1,0,,29,18,96.74,Gold medal,moški
THA,2010,Wijit Yangjit,7,7,1,7,1,0,,23,64,87.91,Silver medal,moški
THA,2009,Pongpak Bhumiwat,7,7,5,5,7,0,,31,50,91.31,Silver medal,moški
THA,2009,Pakawut Jiradilok,7,7,1,7,5,0,,27,101,82.27,Silver medal,moški
THA,2009,Supanat Kamtue,7,7,1,7,7,0,,29,62,89.18,Silver medal,moški
THA,2009,Thanard Kurutach,7,7,1,7,7,0,,29,62,89.18,Silver medal,moški
THA,2009,Nipun Pitimanaaree,7,7,2,7,7,0,,30,54,90.6,Silver medal,moški
THA,2009,Suthee Ruangwises,7,7,7,7,7,0,,35,14,97.7,Gold medal,moški
THA,2008,Supanat Kamtue,7,7,1,7,7,0,,29,57,89.51,Silver medal,moški
THA,2008,Pasin Manurangsi,7,7,7,7,7,1,,36,8,98.69,Gold medal,moški
THA,2008,Payut Pantawongdecha,7,7,0,7,7,0,,28,64,88.2,Silver medal,moški
THA,2008,Suthee Ruangwises,7,7,2,7,7,0,,30,48,91.2,Silver medal,moški
THA,2008,Warut Suksompong,7,7,3,7,7,0,,31,43,92.13,Gold medal,moški
THA,2008,Potcharapol Suteparuk,7,5,0,7,2,0,,21,148,72.47,Bronze medal,moški
THA,2007,Wich Huengwattanakul,7,7,0,7,2,0,,23,83,84.2,Silver medal,moški
THA,2007,Pasin Manurangsi,7,7,0,7,2,0,,23,83,84.2,Silver medal,moški
THA,2007,Panupong Pasupat,7,7,3,7,7,0,,31,12,97.88,Gold medal,moški
THA,2007,Suthee Ruangwises,7,7,0,7,1,1,,23,83,84.2,Silver medal,moški
THA,2007,Warut Suksompong,7,1,0,7,1,0,,16,171,67.24,Bronze medal,moški
THA,2007,Potcharapol Suteparuk,7,2,0,7,1,0,,17,161,69.17,Bronze medal,moški
THA,2006,Sarita Bunsupha,7,1,0,7,0,0,,15,189,62.17,Bronze medal,ženska
THA,2006,Teeradej Kittipassorn,7,7,1,7,1,0,,23,60,88.13,Silver medal,moški
THA,2006,Panupong Pasupat,7,1,7,7,1,0,,23,60,88.13,Silver medal,moški
THA,2006,Tanawit Sae Sue,7,1,0,7,0,0,,15,189,62.17,Bronze medal,moški
THA,2006,Teerawut Wannaphahoon,7,1,1,7,3,0,,19,117,76.66,Silver medal,moški
THA,2006,Phumpong Watanaprakornkul,7,7,0,7,7,0,,28,27,94.77,Gold medal,moški
THA,2005,Saran Ahuja,7,7,0,1,1,0,,16,191,62.89,Bronze medal,moški
THA,2005,Panupong Pasupat,7,1,1,7,7,2,,25,100,80.66,Silver medal,moški
THA,2005,Napat Rujeerapaiboon,7,1,0,2,2,0,,12,243,52.73,Bronze medal,moški
THA,2005,Nithi Rungthanapirom,3,7,0,7,0,7,,24,108,79.1,Silver medal,moški
THA,2005,Wuttisak Trongsiriwat,0,1,7,7,6,2,,23,114,77.93,Silver medal,moški
THA,2005,Phumpong Watanaprakornkul,7,7,0,7,7,0,,28,72,86.13,Silver medal,moški
THA,2004,Saran Ahuja,7,1,0,7,3,0,,18,200,58.97,Bronze medal,moški
THA,2004,Natth Bejraburnin,6,1,0,7,0,2,,16,229,52.99,Bronze medal,
THA,2004,Napat Rujeerapaiboon,7,2,0,2,0,0,,11,295,39.38,Honourable mention,moški
THA,2004,Nithi Rungthanapirom,7,7,2,0,1,0,,17,212,56.49,Bronze medal,moški
THA,2004,Pawat Techapongtada,4,1,0,7,3,0,,15,244,49.9,Honourable mention,
THA,2004,Wuttisak Trongsiriwat,7,2,2,7,3,1,,22,143,70.72,Bronze medal,moški
THA,2003,Saran Ahuja,2,1,0,7,1,0,,11,231,49.56,Honourable mention,moški
THA,2003,Tirasan Khandhawit,2,3,0,7,6,0,,18,107,76.75,Bronze medal,
THA,2003,Thanasin Nampaisarn,7,3,0,7,7,7,,31,23,95.18,Gold medal,
THA,2003,Natee Pitiwan,7,1,0,7,1,0,,16,138,69.96,Bronze medal,moški
THA,2003,Nithi Rungthanapirom,2,3,0,7,1,0,,13,197,57.02,Bronze medal,moški
THA,2003,Sira Sriswasdi,7,1,0,7,7,0,,22,69,85.09,Silver medal,moški
THA,2002,Tirasan Khandhawit,7,6,1,7,7,0,,28,40,91.84,Silver medal,
THA,2002,Thanasin Nampaisarn,7,6,1,6,6,0,,26,64,86.82,Silver medal,
THA,2002,Natee Pitiwan,6,6,1,7,2,0,,22,113,76.57,Bronze medal,moški
THA,2002,Pongpol Ruankong,7,0,1,0,5,0,,13,233,51.46,Honourable mention,
THA,2002,Sira Sriswasdi,7,6,0,7,2,0,,22,113,76.57,Bronze medal,moški
THA,2002,Patompong Ungprasert,1,1,0,7,3,0,,12,249,48.12,Honourable mention,
THA,2001,Wittawat Kositwattanarerk,7,0,0,7,7,7,,28,46,90.47,Silver medal,moški
THA,2001,Natee Pitiwan,0,0,1,7,5,0,,13,199,58.05,Bronze medal,moški
THA,2001,Pawit Sangchant,7,0,1,7,7,7,,29,40,91.74,Silver medal,moški
THA,2001,Kunlaya Soiaporn,5,0,1,5,4,0,,15,164,65.47,Bronze medal,ženska
THA,2001,Sira Sriswasdi,6,0,0,0,3,0,,9,262,44.7,,moški
THA,2001,Thitidej Ujjathammarat,4,0,0,0,5,0,,9,262,44.7,,moški
THA,2000,Somboon Chiewcharnpipat,7,2,1,5,6,0,,21,100,78.48,Silver medal,
THA,2000,Wittawat Kositwattanarerk,7,1,0,7,0,2,,17,138,70.22,Bronze medal,moški
THA,2000,Petch Manoharn,7,3,0,7,0,0,,17,138,70.22,Bronze medal,
THA,2000,Yothin Rakvongthai,7,1,0,5,0,0,,13,190,58.91,Bronze medal,
THA,2000,Chetaphan Siridanupath,2,2,0,3,0,0,,7,309,33.04,,
THA,2000,Chalermpong Worawannotai,1,1,0,1,0,0,,3,394,14.57,,
THA,1999,Tonkid Chantrasmi,3,3,1,4,1,0,,12,202,55.23,Bronze medal,
THA,1999,Somboon Chiewcharnpipat,1,1,3,4,6,0,,15,138,69.49,Bronze medal,
THA,1999,Watcharit Jiraweeranuwat,3,0,1,4,0,0,,8,292,35.19,,
THA,1999,Wittawat Kositwattanarerk,2,0,4,5,1,0,,12,202,55.23,Bronze medal,moški
THA,1999,Jirapat Methaseth,2,1,0,3,0,0,,6,344,23.61,,
THA,1999,Yothin Rakvongthai,1,0,3,0,0,0,,4,394,12.47,,
THA,1998,Somyos Assamongkol,4,0,7,0,0,0,,11,226,46.17,Honourable mention,
THA,1998,Parinya Chalermsook,2,0,2,4,0,0,,8,271,35.41,,
THA,1998,Somboon Chiewcharnpipat,2,0,3,7,7,0,,19,145,65.55,Bronze medal,
THA,1998,Watcharit Jiraweeranuwat,4,0,1,2,0,0,,7,281,33.01,,
THA,1998,Prachya Passaranon,5,0,1,3,5,0,,14,194,53.83,Bronze medal,
THA,1998,Supharerk Sakoonchaipondlerd,3,0,2,1,0,0,,6,296,29.43,,
THA,1997,Nuttapong Attrapadung,0,7,0,1,2,1,,11,272,40.96,Honourable mention,
THA,1997,Wichian Daorungroge,1,7,0,4,3,0,,15,221,52.07,Bronze medal,
THA,1997,Tanagorn Jennawasin,0,7,0,0,2,0,,9,299,35.08,Honourable mention,
THA,1997,Leenhapong Navaravong,1,7,0,1,3,0,,12,258,44.01,Honourable mention,
THA,1997,Supharerk Sakoonchaipondlerd,0,0,1,0,7,5,,13,247,46.41,Honourable mention,
THA,1997,Sarawut Wattanapanee,1,0,3,1,1,0,,6,356,22.66,,
THA,1996,Chatawut Chanvanichskul,0,7,1,0,0,2,,10,216,49.17,Honourable mention,
THA,1996,Wisan Imruethaijaroenchock,1,7,1,0,0,0,,9,227,46.57,Honourable mention,
THA,1996,Ukrit Mankong,2,0,1,0,0,0,,3,353,16.78,,
THA,1996,Thawatchai Rungsihirunrat,4,0,1,3,0,0,,8,236,44.44,,
THA,1996,Warawut Saekok,0,1,1,0,0,0,,2,372,12.29,,
THA,1996,Paisa Seeluangsawat,4,0,3,1,0,7,,15,139,67.38,Bronze medal,
THA,1995,Panu Chaichanawong,7,0,5,7,7,1,,27,114,72.51,Bronze medal,
THA,1995,Udomsak Chaisrithong,7,0,2,6,7,0,,22,162,60.83,Bronze medal,
THA,1995,Werapong Jarupoonphol,2,0,0,1,0,0,,3,370,10.22,,
THA,1995,Napachak Phasukavanich,2,0,1,5,0,0,,8,316,23.36,,
THA,1995,Sopanan Piboonrattanakit,6,0,1,7,2,0,,16,222,46.23,Honourable mention,
THA,1995,Sujin Saetang,7,7,3,7,7,0,,31,73,82.48,Silver medal,
THA,1994,Korakot Chaovavanich,0,2,7,1,7,2,,19,187,51.56,Bronze medal,
THA,1994,Sumet Ketsri,0,5,0,2,2,0,,9,309,19.79,,
THA,1994,Jittichai Kujanakanoknad,1,7,7,4,5,4,,28,102,73.7,Bronze medal,
THA,1994,Dungjade Shiowattana,7,7,7,3,4,0,,28,102,73.7,Bronze medal,
THA,1994,Kitisak Srinarupat,0,7,1,4,0,0,,12,268,30.47,Honourable mention,
THA,1994,Ongart Supackchookul,1,4,1,2,2,0,,10,298,22.66,,
THA,1993,Korakot Chaovavanich,0,2,4,4,4,2,,16,133,67.96,Bronze medal,
THA,1993,Pichai Kriangsakcharoe,1,4,0,4,1,2,,12,176,57.52,Bronze medal,
THA,1993,Kritsakorn Luangvilai,0,2,0,2,1,0,,5,284,31.31,,
THA,1993,Woradat Pattayawun,0,2,0,0,1,0,,3,339,17.96,,
THA,1993,Nuttapon Sujijuntararut,0,2,0,6,0,0,,8,225,45.63,,
THA,1993,Phaisarn Techajaruwong,0,0,0,0,3,0,,3,339,17.96,,
THA,1992,Somrat Jirawanichsakul,0,1,2,0,0,2,,5,263,18.38,,moški
THA,1992,Pinai Linwong,7,1,5,7,5,2,,27,51,84.42,Silver medal,moški
THA,1992,Khamron Mekchay,0,0,1,2,0,2,,5,263,18.38,,moški
THA,1992,Tanapong Potipiti,0,4,0,0,0,0,,4,276,14.33,,moški
THA,1992,Nattawut Roengpongkanjana,1,1,0,0,1,0,,3,289,10.28,,moški
THA,1992,Jaroon Rungamornrut,2,2,0,1,1,0,,6,238,26.17,,moški
THA,1991,Wasuwat Chandang,0,0,3,0,7,0,,10,219,31.23,Honourable mention,moški
THA,1991,Thunyachate Ekvetchavit,7,4,0,0,7,0,,18,156,51.1,Honourable mention,moški
THA,1991,Pinai Linwong,7,1,0,0,7,0,,15,175,45.11,Honourable mention,moški
THA,1991,Soontorn Oraintara,7,7,0,0,7,0,,21,133,58.36,Bronze medal,moški
THA,1991,Saree Satukijchai,1,0,0,0,1,0,,2,289,9.15,,moški
THA,1991,Sirote Sookprem,7,7,4,5,7,7,,37,34,89.59,Silver medal,moški
THA,1990,Siripong Atipan,0,0,2,2,7,0,,11,216,29.97,Honourable mention,
THA,1990,Thunyachate Ekvetchavit,1,0,2,2,3,0,,8,257,16.61,,moški
THA,1990,Jen Jootar,1,0,3,2,2,1,,9,239,22.48,,
THA,1990,Paisan Nakmahachalasint,5,0,5,7,2,1,,20,96,69.06,Bronze medal,
THA,1990,Soontorn Oraintara,7,0,1,1,2,0,,11,216,29.97,Honourable mention,moški
THA,1990,Sirote Sookprem,0,7,1,2,6,0,,16,139,55.05,Bronze medal,moški
THA,1989,Siripong Atipan,0,3,0,0,0,1,,4,248,14.83,,
THA,1989,Somporn Chanprajakwanich,0,5,0,7,5,0,,17,148,49.31,Honourable mention,
THA,1989,? Daroj,0,1,0,1,0,0,,2,265,8.97,,
THA,1989,Patpong Laosuwan,0,3,0,7,0,0,,10,196,32.76,Honourable mention,
THA,1989,? Liengpansakul,0,1,0,0,0,0,,1,275,5.52,,
THA,1989,Paisan Nakmahachalasint,1,5,0,7,7,0,,20,129,55.86,Bronze medal,
TTO,2021,Kiran Dyaanand,0,0,0,1,0,0,,1,499,19.42,,moški
TTO,2021,Rahul Gopeesingh,7,0,0,1,0,0,,8,348,43.85,Honourable mention,moški
TTO,2021,Sunella Ramnath,0,0,0,0,0,0,,0,533,13.92,,ženska
TTO,2021,Anusha Saha,0,0,0,1,0,0,,1,499,19.42,,ženska
TTO,2020,Alex Nicholas Adams,1,0,1,0,0,0,,2,521,15.45,,moški
TTO,2020,Ilijah Corbin,0,0,0,0,0,0,,0,560,9.11,,moški
TTO,2020,Rahul Gopeesingh,6,0,0,0,0,0,,6,495,19.67,,moški
TTO,2020,Umesh Manicum,0,0,0,4,0,0,,4,505,18.05,,moški
TTO,2020,Varaun Ramgoolie,0,0,1,0,0,0,,1,532,13.66,,moški
TTO,2020,Vishan Ramoutar,0,0,0,0,0,0,,0,560,9.11,,moški
TTO,2019,Alex Adams,1,0,0,0,3,0,,4,489,21.29,,moški
TTO,2019,Joshua Davis,7,2,1,1,2,0,,13,361,41.94,Honourable mention,moški
TTO,2019,Rahul Gopeesingh,1,2,0,0,2,0,,5,479,22.9,,moški
TTO,2019,Rajeev Vivek Dasrath Gopeesingh,7,0,0,0,2,0,,9,417,32.9,Honourable mention,moški
TTO,2019,Justin Llanos,1,0,0,0,2,0,,3,504,18.87,,moški
TTO,2019,Celine Roodal,0,0,0,0,0,0,,0,573,7.74,,ženska
TTO,2018,Rajeev Vivek Dasrath Gopeesingh,2,2,0,0,1,0,,5,452,23.95,,moški
TTO,2018,Sanjeev Amrit Mahadeo,7,2,0,3,1,1,,14,307,48.4,Honourable mention,moški
TTO,2018,Maehak Sandhya Jyoti Ramlogan,0,1,0,5,1,0,,7,430,27.66,,ženska
TTO,2017,Sanjeev Amrit Mahadeo,7,1,0,7,0,0,,15,292,52.61,Honourable mention,moški
TTO,2016,Sanjeev Amrit Mahadeo,7,0,0,0,0,0,,7,443,26.46,Honourable mention,moški
TTO,2016,Arjun Isa Mohammed,1,1,0,1,0,0,,3,501,16.81,,moški
TTO,2016,Maehak Sandhya Jyoti Ramlogan,1,1,0,1,0,0,,3,501,16.81,,ženska
TTO,2016,Jihanne Jozefe Shepherd,1,0,0,0,0,1,,2,515,14.48,,ženska
TTO,2015,Arjun Isa Mohammed,3,0,0,0,0,0,,3,480,16.84,,moški
TTO,2015,Alex Navarro,1,0,0,1,1,0,,3,480,16.84,,moški
TTO,2015,Prasanna Ramakrishnan,7,4,0,7,1,0,,19,118,79.69,Silver medal,moški
TTO,2015,Adam Scott Darryl Superville,0,0,0,1,0,0,,1,532,7.81,,moški
TTO,2014,Maryam Archie,0,0,0,3,0,0,,3,483,13.77,,ženska
TTO,2014,Vinay Maniam,2,0,0,1,0,0,,3,483,13.77,,moški
